fiona_7_5_5.mid,fiona_7_5_5.label_score,fiona_7_5_5.loss,fiona_7_5_5.play_duration,fiona_7_5_5.total_innings,fiona_7_5_5.pay_count,fiona_7_5_5.pay_sum,fiona_7_5_5.bankrupt_count,fiona_7_5_5.login_count,fiona_7_5_5.win_innings,fiona_7_5_5.lose_innings,fiona_7_5_5.win_rate,fiona_7_5_5.lifespan,fiona_7_5_5.signup_to_now_days,fiona_7_5_5.total_silver_coin,fiona_7_5_5.total_gold_bar,fiona_7_5_5.carrying_silver_coin,fiona_7_5_5.carrying_gold_bar,fiona_7_5_5.safebox_silver_coin,fiona_7_5_5.safebox_gold_bar,fiona_7_5_5.match_innings,fiona_7_5_5.match_duration,fiona_7_5_5.match_win_rate,fiona_7_5_5.carrying_items_value,fiona_7_5_5.vip_level,fiona_7_5_5.vip_left_days,fiona_7_5_5.relieve_count,fiona_7_5_5.relieve_silver_coins,fiona_7_5_5.last_active_to_now_days,fiona_7_5_5.last_pay_to_now_days,fiona_7_5_5.recent_login_series_days,fiona_7_5_5.latest_play_coins,fiona_7_5_5.play_duration_7d,fiona_7_5_5.innings_7d,fiona_7_5_5.pay_count_7d,fiona_7_5_5.pay_sum_7d,fiona_7_5_5.play_duration_30d,fiona_7_5_5.innings_30d,fiona_7_5_5.pay_count_30d,fiona_7_5_5.pay_sum_30d,fiona_7_5_5.bankrupt_count_7d,fiona_7_5_5.login_count_7d,fiona_7_5_5.win_innings_7d,fiona_7_5_5.lose_innings_7d,fiona_7_5_5.win_rate_7d
5776860,6,0,1500770,16243,0,0.00,941,2352,5864,8623,0.36,557,557,9880,0,9880,0,0,0,9544,917524,0.0,NULL,NULL,NULL,781,6248000,18,NULL,26,-3120,13378,151,0,0.00,64356,782,0,0.00,8,36,57,81,0.38
1002472601,6,0,422250,5465,0,0.00,462,2314,2590,2875,0.47,193,193,2516,692,2516,692,0,0,36,2626,0.61,NULL,NULL,NULL,388,1986000,18,NULL,157,-1680,18168,227,0,0.00,92770,1235,0,0.00,19,159,96,131,0.42
276065,6,0,716879,10591,4,12.00,171,599,5281,5140,0.5,1014,1018,9763,0,8211,0,1552,0,10216,652760,0.0,NULL,NULL,NULL,94,818000,14,-538,0,-6837,10562,60,0,0.00,28860,169,0,0.00,6,18,35,25,0.58
12983664,6,0,2327983,20848,0,0.00,834,2721,7776,12297,0.37,401,401,0,0,0,0,0,0,8612,1113644,0.0,NULL,NULL,NULL,701,5608000,18,NULL,12,-3391,3159,25,0,0.00,55641,724,0,0.00,3,14,9,16,0.36
8489092,6,1,2308707,40530,1,2.00,298,2378,19106,19994,0.47,468,490,10299,0,3310,0,6989,0,29835,1610048,0.0,NULL,NULL,NULL,266,2128000,-4,-448,0,-4470,11985,149,0,0.00,91119,1239,0,0.00,3,30,73,76,0.49
8468776,3,0,526026,8553,22,49.50,570,885,3723,4649,0.44,490,490,10200,3,10200,3,0,0,5598,321816,0.06,NULL,NULL,NULL,477,3816000,18,-23,1,1350,9375,122,0,0.00,54757,708,2,4.00,5,42,58,64,0.48
1002705897,6,0,694178,8158,0,0.00,154,1778,3929,4221,0.48,126,126,14826,16,14826,16,0,0,186,17041,0.38,NULL,NULL,NULL,97,485000,18,NULL,64,-1680,39856,476,0,0.00,135925,1632,0,0.00,6,217,225,251,0.47
19789743,3,0,1390233,4517,7,22.00,141,586,2135,2335,0.47,205,205,82591,0,82591,0,0,0,0,0,NULL,NULL,NULL,20,124,992000,18,-160,3,-1200,39526,103,0,0.00,88617,236,0,0.00,NULL,46,52,49,0.50
18354520,5,0,649645,8629,29,16.00,505,569,3347,5104,0.39,296,310,0,295,0,295,0,0,6293,486555,0.29,NULL,NULL,NULL,382,3056000,4,-174,0,-500,2603,35,0,0.00,11242,159,0,0.00,NULL,4,20,15,0.57
1002390293,6,0,847802,5160,0,0.00,465,1024,1178,2049,0.23,217,225,20114,108,2636,108,17478,0,345,37870,0.42,NULL,NULL,NULL,287,1733000,10,NULL,0,-4800,3292,17,0,0.00,8650,51,0,0.00,NULL,5,6,3,0.35
18100957,6,0,500101,7370,1,0.50,305,685,1854,5441,0.25,319,321,14670,0,14670,0,0,0,5628,358408,0.0,NULL,NULL,NULL,248,1984000,16,-213,0,-3000,6114,39,0,0.00,10313,66,0,0.00,10,12,22,16,0.56
5839656,6,0,859359,8355,6,10.50,600,1492,2597,5430,0.31,555,555,19008,4,19008,4,0,0,7203,660199,0.01,NULL,NULL,NULL,406,3248000,18,-294,2,-2700,2059,8,0,0.00,13313,57,0,0.00,1,8,3,4,0.38
465012,6,0,1553222,20127,0,0.00,20,2439,9959,9374,0.49,952,952,1645533,294,2140,294,1643393,0,17659,1387091,0.12,NULL,NULL,NULL,2,20000,18,NULL,10,-900,5594,83,0,0.00,18702,279,0,0.00,NULL,22,39,33,0.47
8379609,6,0,994621,11031,0,0.00,475,1074,4241,6572,0.38,490,493,4623,124,4623,124,0,0,8047,729938,0.12,NULL,NULL,NULL,278,2224000,15,NULL,0,-1359,7937,59,0,0.00,30549,445,0,0.00,1,36,22,34,0.37
10723752,3,0,389770,9586,30,49.00,502,540,3763,5381,0.39,444,455,8000,0,8000,0,0,0,5995,204233,0.04,NULL,NULL,NULL,305,2440000,7,-61,0,-6841,3251,17,0,0.00,19446,107,0,0.00,13,8,5,10,0.29
19353318,6,0,913886,14413,0,0.00,206,1096,6763,7313,0.47,246,246,522,0,522,0,0,0,319,20661,0.0,NULL,NULL,20,193,1544000,18,NULL,4,-3000,19963,310,0,0.00,114825,1634,0,0.00,15,142,139,160,0.45
1002292406,6,0,797021,7116,1,9.99,25,900,2138,3308,0.3,254,254,129786,200,79816,200,49970,0,118,13071,0.0,NULL,NULL,NULL,25,125000,18,0,189,-3600,61475,570,1,9.99,152070,1452,1,9.99,NULL,118,187,264,0.33
8671860,6,0,3599040,33715,4,5.00,797,2242,13306,19883,0.39,485,485,685820,41,44123,41,641697,0,24801,2291111,0.21,NULL,NULL,20,473,3784000,18,-136,26,-20,5706,85,0,0.00,77385,908,0,0.00,NULL,17,50,33,0.59
5561754,3,0,1522174,28775,9,12.00,1796,1372,12735,15829,0.44,560,563,9000,8,9000,8,0,0,25316,1227350,0.12,NULL,NULL,NULL,845,6760000,15,-53,0,-500,10156,95,0,0.00,59309,457,0,0.00,20,30,42,52,0.44
692693,5,0,549474,2326,19,9.50,168,409,1012,1299,0.44,901,902,5073,0,5073,0,0,0,1318,205954,0.0,NULL,NULL,NULL,118,964000,17,-127,0,-6000,13330,42,0,0.00,42306,129,0,0.00,1,17,20,21,0.48
559220,6,0,1623896,15524,1,2.00,229,1629,8307,7090,0.54,849,849,780712,134,48401,90,732311,44,10101,947486,0.14,NULL,NULL,20,139,1122000,18,-854,11,-4800,27504,232,0,0.00,72263,614,0,0.00,NULL,103,134,90,0.58
18276635,3,0,618475,11503,7,12.50,310,780,2233,9227,0.19,312,314,40900,45,40900,45,0,0,5081,267899,0.0,NULL,NULL,NULL,279,2232000,16,-253,0,3000,2079,95,0,0.00,19323,628,0,0.00,13,19,40,46,0.42
4280226,6,1,2456450,27972,1,2.00,137,1750,6701,20553,0.24,606,612,1000,0,1000,0,0,0,19120,1691169,0.0,NULL,NULL,NULL,89,712000,12,-591,0,-533798,5867,99,0,0.00,6464,106,0,0.00,1,8,49,46,0.49
454885,6,0,1095374,12341,3,9.00,255,1054,6240,5932,0.51,965,965,50595,0,50595,0,0,0,8144,700796,0.0,NULL,NULL,NULL,162,1404000,18,-808,7,12000,1881,19,0,0.00,30010,320,0,0.00,1,5,7,7,0.37
309974,6,0,4492976,42026,0,0.00,9,5992,21277,19445,0.51,1005,1005,6805528,14,10951,14,6794577,0,39121,4055719,0.01,NULL,NULL,20,6,60000,18,NULL,94,-3973,22967,177,0,0.00,82980,607,0,0.00,NULL,69,83,89,0.47
15431983,6,0,916408,10445,0,0.00,368,988,4670,5773,0.45,386,386,0,10,0,10,0,0,2691,247291,0.0,NULL,NULL,NULL,305,2440000,18,NULL,5,-13435,12777,158,0,0.00,72836,866,0,0.00,4,46,74,84,0.47
4462028,3,0,1357052,6885,29,55.00,114,684,2715,2447,0.39,599,603,99317,45,36450,45,62867,0,5658,994220,0.13,NULL,NULL,NULL,78,624000,14,-214,0,3900,1640,4,0,0.00,2717,8,0,0.00,NULL,5,4,0,1.00
18966181,5,0,316194,7448,17,13.00,351,288,3188,3459,0.43,264,272,1,0,1,0,0,0,887,22818,0.0,NULL,NULL,NULL,289,2312000,10,-83,0,-23940,1283,18,0,0.00,2299,27,0,0.00,3,8,7,9,0.39
1460367,6,0,2483329,22314,0,0.00,6,2856,11508,10427,0.52,753,754,5054115,3124,109600,94,4944515,3030,12571,1523244,0.15,NULL,NULL,20,6,48000,17,NULL,0,-72,50055,674,0,0.00,158035,1892,0,0.00,NULL,229,337,337,0.50
4001045,6,0,2780539,30426,3,9.00,612,3451,14529,15895,0.48,633,633,10040,0,10040,0,0,0,22092,2058966,0.0,NULL,NULL,20,580,4640000,18,-592,65,2160,20597,247,0,0.00,92887,1109,0,0.00,10,102,111,136,0.45
19629741,6,0,904266,6681,1,2.00,110,1131,2598,4065,0.39,221,222,7297,48,7297,48,0,0,301,23260,0.46,NULL,NULL,20,100,800000,17,-69,0,-1350,16974,189,0,0.00,154095,861,0,0.00,10,176,97,92,0.51
3662588,6,0,1784079,12780,0,0.00,213,2767,3596,9106,0.28,656,662,100471,0,4252,0,96219,0,9074,1277148,0.0,NULL,NULL,NULL,178,1424000,12,NULL,0,-2400,1189,10,0,0.00,27244,227,0,0.00,NULL,14,3,7,0.30
17807858,6,0,1626792,16862,0,0.00,136,950,7482,8772,0.44,329,334,295240,13,11700,13,283540,0,13048,1271548,0.27,NULL,NULL,NULL,93,744000,13,NULL,0,-500,14725,161,0,0.00,57944,643,0,0.00,NULL,51,85,76,0.53
19431064,6,0,1188869,4985,0,0.00,294,499,2147,2452,0.43,240,240,1639,2,1639,2,0,0,1829,192493,0.41,NULL,NULL,NULL,265,2120000,18,NULL,3,-6300,7516,33,0,0.00,30967,152,0,0.00,2,6,8,17,0.24
1002972478,5,0,334702,3349,7,34.93,76,371,971,1457,0.29,40,40,5101,100,5101,100,0,0,2,228,0.0,NULL,NULL,NULL,66,330000,18,17,41,-2000,51810,519,0,0.00,192878,1878,3,14.97,13,127,153,226,0.29
20698823,6,0,967712,7118,0,0.00,0,454,2003,4991,0.28,94,94,87900,0,87900,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,18,NULL,22,-1,38378,310,0,0.00,256472,1890,0,0.00,NULL,32,84,217,0.27
17487544,6,0,2017622,8707,2,4.00,1,1308,3082,2546,0.35,346,346,864031,144,28695,144,835336,0,4714,924648,0.13,NULL,NULL,NULL,1,8000,18,-245,14,1,35408,210,0,0.00,146272,606,0,0.00,NULL,76,73,136,0.35
13684896,6,0,860941,24498,0,0.00,342,1078,11547,12454,0.47,396,396,139400,0,29400,0,110000,0,11547,251660,0.0,NULL,NULL,20,272,2176000,18,NULL,113,-3400,29046,333,0,0.00,125935,1463,0,0.00,17,57,150,177,0.45
5981549,5,1,173657,514,11,46.00,25,88,183,295,0.36,527,551,8293,0,8293,0,0,0,510,173250,0.0,NULL,NULL,NULL,15,120000,-6,-478,0,2160,407,4,0,0.00,407,4,0,0.00,1,2,2,2,0.50
12394084,3,0,2011518,11105,26,17.50,1159,3517,5550,5307,0.5,408,408,50586,11,0,11,50586,0,5580,984490,0.05,NULL,NULL,NULL,643,5144000,18,-47,6,-3967,19348,107,0,0.00,87630,481,0,0.00,8,67,58,44,0.54
17965482,6,1,635758,12654,0,0.00,24,448,3748,4208,0.3,326,327,430332,0,430332,0,0,0,2738,154853,0.0,NULL,NULL,NULL,20,160000,17,NULL,0,1,16573,353,0,0.00,80849,1749,0,0.00,NULL,16,101,123,0.29
3557755,6,0,4673638,40484,0,0.00,98,5293,17453,21248,0.43,672,672,6484560,8,56505,4,6428055,4,28085,3043408,0.0,NULL,NULL,20,60,480000,18,NULL,143,23455,62825,567,0,0.00,275624,2406,0,0.00,NULL,249,204,322,0.36
10096816,6,0,964643,9872,3,9.00,277,1576,4893,4982,0.5,473,474,50,0,50,0,0,0,6168,605704,0.0,NULL,NULL,NULL,237,1896000,17,-413,0,-6400,560,5,0,0.00,5654,60,0,0.00,2,7,0,5,0.00
8273951,3,0,2116413,23694,30,112.00,535,3929,6071,12983,0.26,497,497,6146,0,6146,0,0,0,14074,1620564,0.0,NULL,NULL,NULL,467,3736000,18,-89,5,-5400,16305,112,0,0.00,56377,374,0,0.00,NULL,77,33,47,0.29
20600684,6,0,1088743,6151,0,0.00,190,729,2218,2969,0.36,109,109,20190,6,16380,6,3810,0,953,75507,0.47,NULL,NULL,20,149,1192000,18,NULL,106,3119,76387,304,0,0.00,393030,1654,0,0.00,5,103,142,130,0.47
19063666,3,0,896856,10193,8,20.00,10,380,4621,5573,0.45,260,265,1123992,0,34939,0,1089053,0,4868,397220,0.0,NULL,NULL,NULL,3,24000,13,-220,0,-6000,28498,316,0,0.00,72395,804,0,0.00,NULL,94,146,170,0.46
5695528,3,0,2829787,28139,42,132.00,638,2730,8996,18304,0.32,558,559,53750,33,16261,33,37489,0,25609,2394600,0.02,NULL,NULL,NULL,335,2680000,17,-159,0,2640,2551,7,0,0.00,22688,59,0,0.00,NULL,5,5,1,0.71
5067574,3,0,1097304,11799,35,172.50,887,1095,5076,6581,0.43,571,579,15926,0,15926,0,0,0,11053,990676,0.0,NULL,NULL,NULL,463,3704000,10,-6,0,7200,4284,27,1,2.00,18500,117,3,6.00,15,15,8,19,0.30
1002629710,6,0,743915,10146,0,0.00,778,968,3913,6016,0.39,144,144,1701,328,1701,328,0,0,580,52233,0.45,NULL,NULL,NULL,284,1420000,18,NULL,141,-1680,25115,363,0,0.00,76930,1129,0,0.00,NULL,69,148,214,0.41
206750,6,0,2255074,7242,0,0.00,3,1341,3529,3063,0.49,1027,1041,373611,0,15644,0,357967,0,6153,1883551,0.0,NULL,NULL,NULL,1,8000,4,NULL,0,-5000,3969,12,0,0.00,42399,122,0,0.00,NULL,6,9,3,0.75
5934416,6,0,1250173,10709,0,0.00,412,2097,3232,4496,0.3,552,552,23753,0,3024,0,20729,0,6981,826491,0.0,NULL,NULL,NULL,340,2720000,18,NULL,151,-8400,7808,69,0,0.00,42418,367,0,0.00,4,31,22,29,0.32
20132068,6,0,1389455,5020,1,2.00,45,1031,2608,2065,0.52,166,166,445174,51,445174,51,0,0,110,8322,0.43,NULL,NULL,NULL,43,344000,18,-138,3,-1200,6870,23,0,0.00,50468,165,0,0.00,NULL,15,10,9,0.43
17767675,5,0,548508,2647,24,92.00,155,338,1081,1447,0.41,331,335,78119,210,13900,210,64219,0,1005,157290,0.16,NULL,NULL,NULL,121,968000,14,-112,0,-2400,5919,17,0,0.00,10664,59,0,0.00,NULL,11,2,13,0.12
8588703,3,0,1106414,8044,8,16.00,184,1003,2484,4742,0.31,487,487,23012,0,23012,0,0,0,5600,807106,0.0,NULL,NULL,NULL,130,1040000,18,-454,22,3000,62946,538,0,0.00,164963,1330,0,0.00,NULL,67,175,177,0.33
20524411,6,1,687923,5959,0,0.00,29,339,1483,4365,0.25,101,120,15000,0,15000,0,0,0,0,0,NULL,NULL,NULL,NULL,28,224000,-1,NULL,0,-82,NULL,NULL,NULL,NULL,134782,1180,0,0.00,NULL,2,NULL,NULL,NULL
7722547,6,0,932074,8752,0,0.00,236,848,3236,4864,0.37,497,511,126056,49,17659,49,108397,0,8390,892022,0.2,NULL,NULL,NULL,131,1048000,4,NULL,0,-960,1111,8,0,0.00,7681,72,0,0.00,NULL,7,3,4,0.38
19944085,6,0,1966417,29888,0,0.00,412,1170,9248,19680,0.31,188,188,0,22,0,22,0,0,839,64974,0.56,NULL,NULL,20,200,1600000,18,NULL,86,-7600,65612,376,0,0.00,255117,1801,0,0.00,15,103,151,217,0.40
11626518,6,0,1786785,12160,0,0.00,33,1498,3594,7015,0.3,428,428,3569583,171,4552,171,3565031,0,10568,1380811,0.07,NULL,NULL,20,23,184000,18,NULL,41,-8797,16023,59,0,0.00,61920,279,0,0.00,NULL,40,27,29,0.46
11902466,6,1,854915,7013,5,4.00,39,712,2077,4787,0.3,399,420,100785,4,93876,4,6909,0,1933,137925,0.02,NULL,NULL,NULL,30,240000,-3,-134,0,-4,2283,12,0,0.00,2283,12,0,0.00,NULL,2,3,9,0.25
17543925,3,0,1273907,12985,9,50.00,67,1277,5560,6065,0.43,344,344,27341,5,6983,5,20358,0,6814,689432,0.07,NULL,NULL,NULL,51,408000,18,7,5,-17500,37438,424,0,0.00,208118,2304,0,0.00,NULL,71,186,207,0.44
17803966,6,0,535651,8206,10,5.00,455,839,3099,4583,0.38,324,334,0,0,0,0,0,0,3794,295238,0.0,NULL,NULL,NULL,329,2632000,8,-83,0,-4640,5890,244,0,0.00,7246,296,0,0.00,16,51,119,113,0.49
1002438327,6,0,734545,6968,0,0.00,175,1213,3510,2896,0.5,205,205,24677,60,24677,60,0,0,48,4254,0.48,NULL,NULL,NULL,155,815000,18,NULL,20,528,18924,203,0,0.00,98744,1059,0,0.00,8,50,95,101,0.47
20529359,5,0,822764,4276,6,12.00,29,274,1131,1186,0.26,119,119,608695,0,416771,0,191924,0,0,0,NULL,NULL,NULL,NULL,22,176000,18,-68,5,7800,6389,23,0,0.00,166459,713,0,0.00,NULL,5,1,0,0.04
345844,3,0,1081839,15271,19,76.00,102,3402,8060,6089,0.53,994,994,13860,668,13860,668,0,0,12690,900274,0.0,NULL,NULL,20,93,744000,18,-4,43,300,3878,59,1,6.00,10015,148,1,6.00,1,28,29,26,0.49
1002713342,6,0,682730,8057,0,0.00,223,754,3769,4286,0.47,125,125,32618,488,32618,488,0,0,8,681,0.75,NULL,NULL,NULL,175,875000,18,NULL,126,1479,30772,365,0,0.00,149247,1758,0,0.00,11,84,170,195,0.47
5663881,6,0,1665934,26793,0,0.00,47,1342,6945,19030,0.26,559,560,2010522,0,54900,0,1955622,0,21118,1236104,0.0,NULL,NULL,NULL,18,144000,17,NULL,0,0,5320,95,0,0.00,58968,802,0,0.00,NULL,12,21,56,0.22
11971577,6,0,869120,7400,0,0.00,158,1287,3380,3848,0.46,419,419,165510,52,19201,52,146309,0,3313,383742,0.01,NULL,NULL,20,43,344000,18,NULL,84,-4320,27825,338,0,0.00,117827,937,0,0.00,NULL,125,153,176,0.45
3809323,5,0,522923,7024,7,9.50,243,857,2825,4099,0.4,647,649,614037,0,77675,0,536362,0,4260,213508,0.0,NULL,NULL,NULL,174,1392000,16,-230,0,4800,11018,79,0,0.00,109255,807,0,0.00,NULL,27,43,33,0.54
7087443,3,0,1116279,14235,27,41.50,112,1130,6376,7618,0.45,524,524,79894,8,37000,8,42894,0,12398,957067,0.35,NULL,NULL,NULL,94,752000,18,-19,5,-1400,9095,111,0,0.00,83746,1030,1,0.50,NULL,14,64,47,0.58
6512093,5,0,436586,6320,16,82.00,264,474,2404,3622,0.38,538,538,2696,0,2696,0,0,0,2207,183766,0.0,NULL,NULL,NULL,201,1608000,18,-503,2,-500,13624,104,0,0.00,43095,439,0,0.00,1,19,43,58,0.41
1002275231,6,0,1049346,12414,0,0.00,320,1705,5356,6312,0.43,257,257,46107,400,1640,400,44467,0,1970,197356,0.0,NULL,NULL,NULL,277,1443000,18,NULL,155,-3360,27803,374,0,0.00,99636,1325,0,0.00,10,113,189,185,0.51
7778196,3,0,2268382,26258,29,170.00,1149,1881,13065,13120,0.5,510,510,3798,0,3798,0,0,0,15431,1419417,0.07,NULL,NULL,NULL,955,7640000,18,16,1,-4320,38424,496,1,6.00,132173,1701,7,18.00,17,51,248,248,0.50
1002623005,6,0,458013,5604,0,0.00,170,381,2645,2912,0.47,146,146,43055,45,2440,45,40615,0,149,12277,0.44,NULL,NULL,NULL,107,535000,18,NULL,5,-3360,6731,92,0,0.00,59800,770,0,0.00,6,24,46,46,0.50
3495173,6,0,1545700,13713,0,0.00,971,2549,5662,8024,0.41,679,679,10332,0,10332,0,0,0,9262,1075555,0.0,NULL,NULL,NULL,806,6448000,18,NULL,12,5166,8088,56,0,0.00,38208,236,0,0.00,4,42,18,38,0.32
5221331,6,0,1104054,13426,0,0.00,1529,1402,6236,6915,0.46,575,575,7223,228,7223,228,0,0,11865,991004,0.21,NULL,NULL,NULL,550,4400000,18,NULL,3,-3800,2772,55,0,0.00,23527,459,0,0.00,1,14,27,26,0.49
19443221,3,0,1713650,16202,43,108.50,319,1893,8072,8133,0.5,239,239,0,0,0,0,0,0,1218,126054,0.0,NULL,NULL,NULL,252,2016000,18,-168,19,-12893,30810,164,0,0.00,172360,924,0,0.00,NULL,51,90,74,0.55
1002525998,6,0,415728,5528,0,0.00,567,558,2482,3025,0.45,180,180,20000,94,0,94,20000,0,504,38974,0.47,NULL,NULL,NULL,135,675000,18,NULL,5,600,13070,185,0,0.00,140937,1932,0,0.00,NULL,39,81,103,0.44
7689544,6,0,1362437,15929,0,0.00,21,1913,7547,7943,0.47,510,511,2197421,0,32667,0,2164754,0,13762,1189333,0.0,NULL,NULL,20,14,112000,17,NULL,0,6000,682,8,0,0.00,1236,16,0,0.00,NULL,12,4,4,0.50
5780920,6,0,1082123,8285,0,0.00,45,917,4434,3485,0.54,557,557,5203420,38,0,38,5203420,0,5394,717258,0.04,NULL,NULL,NULL,21,168000,18,NULL,1,-61500,28916,230,0,0.00,47654,380,0,0.00,NULL,35,133,84,0.58
243275,6,0,1693265,13351,0,0.00,458,1034,5784,6294,0.43,1030,1030,0,0,0,0,0,0,7828,1154981,0.0,NULL,NULL,NULL,370,2637550,18,NULL,1,-3440,22445,277,0,0.00,66791,831,0,0.00,7,26,125,143,0.45
4262347,6,0,3079405,29916,0,0.00,112,1549,8390,20899,0.28,611,613,100400,0,61000,0,39400,0,17101,1779388,0.0,NULL,NULL,NULL,70,560000,16,NULL,0,-2,51243,508,0,0.00,55891,544,0,0.00,NULL,51,146,354,0.29
5873161,3,0,1317097,13564,33,94.00,990,1311,5901,7385,0.44,553,554,9000,103,9000,103,0,0,9613,914503,0.07,NULL,NULL,NULL,518,4144000,17,-406,0,-5850,18609,247,0,0.00,60213,783,0,0.00,1,71,123,124,0.50
4693643,6,0,1109566,11086,0,0.00,188,2297,4848,6017,0.44,593,593,531537,0,12980,0,518557,0,7905,716076,0.0,NULL,NULL,20,136,1088000,18,NULL,45,-2000,17734,136,0,0.00,50409,412,0,0.00,NULL,93,64,71,0.47
11761396,5,1,153989,4116,13,26.00,148,587,1817,2189,0.44,424,424,1270,0,1270,0,0,0,3504,89343,0.0,NULL,NULL,NULL,96,768000,18,-386,1,-6400,647,4,0,0.00,4304,36,0,0.00,NULL,2,1,2,0.25
5622017,6,0,1319073,7299,0,0.00,221,1351,3467,3801,0.47,562,562,57105,0,57105,0,0,0,893,91093,0.0,NULL,NULL,20,166,1328000,18,NULL,79,-3300,29240,72,0,0.00,241888,892,0,0.00,NULL,94,41,29,0.57
3595878,5,0,319293,3120,10,51.00,296,514,1451,1660,0.47,664,668,0,42,0,42,0,0,2592,274315,0.02,NULL,NULL,NULL,196,1568000,14,-362,0,-7700,8252,102,0,0.00,8252,102,0,0.00,6,17,46,56,0.45
2618822,6,1,907488,9333,0,0.00,64,1298,3683,5577,0.39,774,793,531577,0,9400,0,522177,0,9146,892876,0.01,NULL,NULL,NULL,46,368000,-1,NULL,0,1800,130,1,0,0.00,2571,24,0,0.00,NULL,2,1,0,1.00
6845377,6,0,2589913,22585,0,0.00,205,2270,8669,10400,0.38,531,531,328674,0,21100,0,307574,0,13180,1360567,0.0,NULL,NULL,20,180,1440000,18,NULL,87,0,26454,169,0,0.00,146458,924,0,0.00,NULL,32,35,68,0.21
15837858,5,0,159413,2213,25,50.50,63,212,787,1062,0.36,374,380,2997,0,2997,0,0,0,1433,69835,0.0,NULL,NULL,NULL,33,264000,12,-215,0,-3,NULL,NULL,NULL,NULL,43035,373,0,0.00,NULL,3,NULL,NULL,NULL
4369317,5,1,411593,2334,8,75.00,125,546,1008,1288,0.43,584,608,8094,0,8094,0,0,0,1973,309468,0.02,NULL,NULL,NULL,92,736000,-6,-100,0,-3719,2206,8,0,0.00,6214,23,0,0.00,1,5,3,5,0.38
18765386,6,0,1003117,12683,1,3.00,543,858,6080,6605,0.48,287,287,2375,0,2375,0,0,0,2373,194600,0.01,NULL,NULL,NULL,414,3312000,18,-184,19,-6690,10983,142,0,0.00,73475,930,0,0.00,8,19,67,75,0.47
7478282,6,0,1398899,7479,0,0.00,79,1421,3776,3468,0.5,515,515,619625,30,14790,30,604835,0,4918,910111,0.02,NULL,NULL,NULL,54,432000,18,NULL,13,-6400,23762,122,0,0.00,63527,326,0,0.00,NULL,36,67,53,0.55
4472547,6,0,1378848,7449,0,0.00,241,997,3533,3807,0.47,603,603,65715,56,65423,56,292,0,7047,1266086,0.37,NULL,NULL,NULL,161,1288000,18,NULL,13,-2000,16988,88,0,0.00,57546,320,0,0.00,NULL,23,45,42,0.51
5102847,5,0,410736,4281,7,26.00,216,617,1916,2251,0.45,578,578,127917,0,127917,0,0,0,4156,393828,0.0,NULL,NULL,NULL,128,1024000,18,-472,1,2200,4151,29,0,0.00,4706,32,0,0.00,NULL,6,23,4,0.79
1002545741,6,0,503164,5860,0,0.00,155,986,2733,3122,0.47,169,175,23638,146,23638,146,0,0,90,8424,0.48,NULL,NULL,NULL,100,500000,12,NULL,0,740,4144,47,0,0.00,26340,318,0,0.00,NULL,21,23,24,0.49
18519311,6,0,1289873,9784,0,0.00,10,878,3341,6302,0.34,301,301,58517,0,11250,0,47267,0,258,35079,0.0,NULL,NULL,NULL,9,72000,18,NULL,27,-3000,37743,310,0,0.00,188600,1564,0,0.00,NULL,51,106,202,0.34
19515153,6,0,1994670,6038,0,0.00,63,1025,2989,2968,0.5,233,233,420195,291,30594,172,389601,119,606,53838,0.44,NULL,NULL,20,58,464000,18,NULL,13,-3200,45761,157,0,0.00,147793,498,0,0.00,NULL,32,80,73,0.51
4992601,6,0,2228739,19467,2,4.00,75,1361,5995,13150,0.31,572,582,252400,0,252400,0,0,0,12921,1490128,0.0,NULL,NULL,NULL,40,320000,8,-561,0,-1,5932,60,0,0.00,99722,940,0,0.00,NULL,5,31,29,0.52
6673005,3,0,4373465,56901,32,64.00,107,2798,28419,28476,0.5,535,535,9304602,0,1285997,0,8018605,0,32480,2568139,0.0,NULL,NULL,20,62,496000,18,-168,4,10800,47618,660,0,0.00,179098,2464,0,0.00,NULL,146,299,361,0.45
8655370,3,0,1468015,10216,22,80.00,281,1327,3214,4064,0.31,486,486,0,46,0,46,0,0,6106,895669,0.0,NULL,NULL,NULL,224,1792000,18,-226,32,-7170,12226,63,0,0.00,73944,395,0,0.00,NULL,91,26,37,0.41
12538880,3,0,627934,13280,13,12.50,253,830,3898,8826,0.29,406,406,206462,0,206462,0,0,0,19,1639,0.0,NULL,NULL,NULL,215,1720000,18,-120,4,-500,1897,50,0,0.00,56515,1478,0,0.00,NULL,11,13,37,0.26
19195317,3,0,709409,14031,33,52.00,340,422,6376,6862,0.45,257,257,8440,250,8440,250,0,0,5782,381965,0.26,NULL,NULL,20,292,2336000,18,15,95,-16000,32056,595,1,2.00,257453,3449,9,15.00,7,30,298,266,0.50
17481537,3,0,1014971,5327,7,14.00,352,1012,2686,2581,0.5,347,347,56753,15,18710,15,38043,0,2988,414102,0.02,NULL,NULL,NULL,242,1936000,18,-239,12,-2550,32349,111,0,0.00,113946,408,0,0.00,5,79,61,48,0.55
19564092,3,0,1154646,9110,146,74.50,798,766,4282,4578,0.47,228,228,2850,0,2850,0,0,0,10,811,0.4,NULL,NULL,NULL,325,2600000,18,18,17,-2000,9716,81,0,0.00,199930,1443,26,13.00,NULL,9,37,44,0.46
